Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login_Registration,Chrome 65.0.3325.181,,2018-03-23 15:40:24,2018-03-23 15:42:43,2m - 19.073s,PASSED
,,,,,,
Test Cases/Login_Reg-Login with a valid email and password,Chrome 65.0.3325.181,,2018-03-23 15:40:25,2018-03-23 15:40:42,16.801s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 15:40:25,2018-03-23 15:40:28,3.119s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 15:40:28,2018-03-23 15:40:31,2.998s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 15:40:31,2018-03-23 15:40:32,1.194s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 15:40:32,2018-03-23 15:40:33,0.188s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 15:40:33,2018-03-23 15:40:34,1.397s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 15:40:34,2018-03-23 15:40:34,0.195s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 15:40:34,2018-03-23 15:40:34,0.191s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 15:40:34,2018-03-23 15:40:41,6.325s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 15:40:41,2018-03-23 15:40:42,0.840s,PASSED
,,,,,,
Test Cases/Login_Reg-Log in with incorrect invalid email or password,Chrome 65.0.3325.181,,2018-03-23 15:40:42,2018-03-23 15:40:52,10.226s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 15:40:42,2018-03-23 15:40:44,2.492s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 15:40:44,2018-03-23 15:40:48,3.448s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 15:40:48,2018-03-23 15:40:49,1.170s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 15:40:49,2018-03-23 15:40:49,0.114s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 15:40:49,2018-03-23 15:40:50,0.876s,PASSED
