Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login_Registration,Chrome 65.0.3325.181,,2018-03-23 16:12:17,2018-03-23 16:15:14,2m - 57.109s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Login with a valid email and password,Chrome 65.0.3325.181,,2018-03-23 16:12:17,2018-03-23 16:12:34,17.342s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:12:18,2018-03-23 16:12:21,3.148s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:12:21,2018-03-23 16:12:26,5.308s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:12:26,2018-03-23 16:12:27,1.193s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:12:27,2018-03-23 16:12:27,0.170s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:12:27,2018-03-23 16:12:28,0.878s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:12:28,2018-03-23 16:12:29,0.422s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:12:29,2018-03-23 16:12:29,0.166s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:12:29,2018-03-23 16:12:34,4.887s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:12:34,2018-03-23 16:12:34,0.786s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Log in with incorrect invalid email or password,Chrome 65.0.3325.181,,2018-03-23 16:12:34,2018-03-23 16:12:45,10.415s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:12:35,2018-03-23 16:12:37,2.227s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:12:37,2018-03-23 16:12:40,3.178s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:12:40,2018-03-23 16:12:41,1.168s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:12:41,2018-03-23 16:12:41,0.108s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:12:41,2018-03-23 16:12:43,1.172s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:12:43,2018-03-23 16:12:43,0.251s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:12:43,2018-03-23 16:12:43,0.284s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:12:43,2018-03-23 16:12:44,0.680s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:12:44,2018-03-23 16:12:45,1.150s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Entering non-valid mail in the mail input field,Chrome 65.0.3325.181,,2018-03-23 16:12:45,2018-03-23 16:13:01,16.241s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:12:45,2018-03-23 16:12:51,5.738s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:12:51,2018-03-23 16:12:57,5.844s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:12:57,2018-03-23 16:12:58,1.164s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:12:58,2018-03-23 16:12:58,0.182s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:12:58,2018-03-23 16:12:59,0.741s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:12:59,2018-03-23 16:13:00,1.604s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:00,2018-03-23 16:13:01,0.799s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Login with input only mail (no password),Chrome 65.0.3325.181,,2018-03-23 16:13:01,2018-03-23 16:13:17,15.905s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:01,2018-03-23 16:13:07,6.060s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:13:07,2018-03-23 16:13:14,6.242s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:13:14,2018-03-23 16:13:15,1.135s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:15,2018-03-23 16:13:15,0.135s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:15,2018-03-23 16:13:16,0.960s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:16,2018-03-23 16:13:16,0.318s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:13:16,2018-03-23 16:13:16,0.040s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:16,2018-03-23 16:13:17,0.846s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Login with password only (no mail),Chrome 65.0.3325.181,,2018-03-23 16:13:17,2018-03-23 16:13:28,10.739s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:17,2018-03-23 16:13:19,2.203s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:13:19,2018-03-23 16:13:23,3.214s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:13:23,2018-03-23 16:13:24,1.157s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:24,2018-03-23 16:13:24,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:24,2018-03-23 16:13:25,0.867s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 16:13:25,2018-03-23 16:13:27,2.033s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:27,2018-03-23 16:13:27,0.154s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:13:27,2018-03-23 16:13:27,0.042s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:27,2018-03-23 16:13:28,0.763s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Recovering the password with the wrong key,Chrome 65.0.3325.181,,2018-03-23 16:13:28,2018-03-23 16:13:41,13.212s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:28,2018-03-23 16:13:30,2.263s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:13:30,2018-03-23 16:13:33,3.201s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:13:33,2018-03-23 16:13:35,1.170s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:35,2018-03-23 16:13:35,0.123s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:35,2018-03-23 16:13:36,1.362s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:36,2018-03-23 16:13:36,0.166s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 16:13:36,2018-03-23 16:13:38,2.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:38,2018-03-23 16:13:39,0.211s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:39,2018-03-23 16:13:39,0.201s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:39,2018-03-23 16:13:39,0.227s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:39,2018-03-23 16:13:39,0.129s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:13:39,2018-03-23 16:13:40,1.118s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:40,2018-03-23 16:13:41,0.835s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Password recovery with no key input,Chrome 65.0.3325.181,,2018-03-23 16:13:41,2018-03-23 16:13:53,11.784s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:41,2018-03-23 16:13:43,2.246s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:13:43,2018-03-23 16:13:47,3.237s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:13:47,2018-03-23 16:13:48,1.161s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:48,2018-03-23 16:13:48,0.090s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:48,2018-03-23 16:13:49,1.308s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:49,2018-03-23 16:13:49,0.138s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 16:13:49,2018-03-23 16:13:51,2.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:51,2018-03-23 16:13:52,0.248s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:13:52,2018-03-23 16:13:52,0.166s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:13:52,2018-03-23 16:13:52,0.136s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:13:52,2018-03-23 16:13:52,0.061s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:52,2018-03-23 16:13:53,0.785s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_reg- Password recovery with different new passwords,Chrome 65.0.3325.181,,2018-03-23 16:13:53,2018-03-23 16:14:10,17.158s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:13:53,2018-03-23 16:13:55,2.195s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:13:55,2018-03-23 16:13:58,3.211s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:13:58,2018-03-23 16:14:00,1.181s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:14:00,2018-03-23 16:14:00,0.091s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:14:00,2018-03-23 16:14:01,1.214s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 16:14:01,2018-03-23 16:14:02,1.003s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:14:02,2018-03-23 16:14:02,0.149s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-23 16:14:02,2018-03-23 16:14:03,1.004s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:14:03,2018-03-23 16:14:03,0.198s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:14:03,2018-03-23 16:14:03,0.196s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:14:03,2018-03-23 16:14:04,0.293s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:14:04,2018-03-23 16:14:04,0.157s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:14:04,2018-03-23 16:14:09,5.246s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 16:14:09,2018-03-23 16:14:10,0.797s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Registration using valid Nick and Mail,Chrome 65.0.3325.181,,2018-03-23 16:14:10,2018-03-23 16:14:25,14.841s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 16:14:10,2018-03-23 16:14:12,2.219s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 16:14:12,2018-03-23 16:14:16,3.587s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 16:14:16,2018-03-23 16:14:17,1.165s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:14:17,2018-03-23 16:14:17,0.095s,PASSED
Statement - x = org.apache.commons.lang.RandomStringUtils.randomNumeric(8),Chrome 65.0.3325.181,,2018-03-23 16:14:17,2018-03-23 16:14:17,0.007s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:14:17,2018-03-23 16:14:18,1.186s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 16:14:18,2018-03-23 16:14:19,0.506s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 16:14:19,2018-03-23 16:14:19,0.242s,PASSED
waitForElementPresent,Chrome 65.0.3325.181,,2018-03-23 16:14:19,2018-03-23 16:14:24,4.790s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-03-23 16:14:24,2018-03-23 16:14:24,0.087s,PASSED
