Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login_Registration,Chrome 65.0.3325.181,,2018-03-23 17:47:35,2018-03-23 17:50:06,2m - 31.298s,FAILED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Login with a valid email and password,Chrome 65.0.3325.181,,2018-03-23 17:47:35,2018-03-23 17:47:51,15.402s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 17:47:36,2018-03-23 17:47:39,3.163s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 17:47:39,2018-03-23 17:47:42,3.241s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 17:47:42,2018-03-23 17:47:43,1.207s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:47:43,2018-03-23 17:47:43,0.190s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 17:47:43,2018-03-23 17:47:44,0.950s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 17:47:44,2018-03-23 17:47:45,0.450s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:47:45,2018-03-23 17:47:45,0.194s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 17:47:45,2018-03-23 17:47:50,4.907s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 17:47:50,2018-03-23 17:47:51,0.796s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Log in with incorrect invalid email or password,Chrome 65.0.3325.181,,2018-03-23 17:47:51,2018-03-23 17:48:00,9.352s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 17:47:51,2018-03-23 17:47:53,2.284s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 17:47:53,2018-03-23 17:47:56,2.828s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 17:47:56,2018-03-23 17:47:57,1.179s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:47:57,2018-03-23 17:47:57,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 17:47:57,2018-03-23 17:47:58,0.763s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 17:47:58,2018-03-23 17:47:58,0.164s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:47:58,2018-03-23 17:47:59,0.368s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 17:47:59,2018-03-23 17:47:59,0.567s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 17:47:59,2018-03-23 17:48:00,0.821s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Entering non-valid mail in the mail input field,Chrome 65.0.3325.181,,2018-03-23 17:48:00,2018-03-23 17:48:10,9.875s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 17:48:00,2018-03-23 17:48:03,2.252s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 17:48:03,2018-03-23 17:48:05,2.968s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 17:48:05,2018-03-23 17:48:07,1.131s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:48:07,2018-03-23 17:48:07,0.181s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 17:48:07,2018-03-23 17:48:08,0.759s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-03-23 17:48:08,2018-03-23 17:48:09,1.615s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-23 17:48:09,2018-03-23 17:48:10,0.779s,PASSED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Login with input only mail (no password),Chrome 65.0.3325.181,,2018-03-23 17:48:10,2018-03-23 17:48:18,8.476s,FAILED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 17:48:10,2018-03-23 17:48:12,2.170s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 17:48:12,2018-03-23 17:48:15,3.055s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 17:48:15,2018-03-23 17:48:17,1.177s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:48:17,2018-03-23 17:48:17,0.125s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-23 17:48:17,2018-03-23 17:48:18,0.835s,PASSED
click,Chrome 65.0.3325.181,,2018-03-23 17:48:18,2018-03-23 17:48:18,0.940s,FAILED
,,,,,,
Test Cases/Login_Registration_Test_Cases/Login_Reg-Login with password only (no mail),Chrome 65.0.3325.181,,2018-03-23 17:48:18,2018-03-23 17:48:30,11.495s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-03-23 17:48:19,2018-03-23 17:48:22,2.998s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-03-23 17:48:22,2018-03-23 17:48:25,3.281s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-03-23 17:48:25,2018-03-23 17:48:26,1.180s,PASSED
