Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add_report,Chrome 65.0.3325.181,,2018-04-03 10:21:08,2018-04-03 10:31:14,10m - 6.418s,PASSED
,,,,,,
Test Cases/Create_report/Step_1,Chrome 65.0.3325.181,,2018-04-03 10:21:08,2018-04-03 10:22:23,1m - 14.793s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-03 10:21:09,2018-04-03 10:21:12,3.130s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-03 10:21:12,2018-04-03 10:21:15,3.086s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-03 10:21:15,2018-04-03 10:21:16,1.159s,PASSED
"Statement - mail = ""rostyslav.biliaiev@route-report.com""",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.000s,PASSED
"Statement - pass = ""111111""",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.001s,PASSED
Statement - bigtext = org.apache.commons.lang.RandomStringUtils.randomNumeric(2000),Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.006s,PASSED
Statement - mydate = new java.util.Date(),Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.009s,PASSED
"Statement - formattedDate = mydate.format(""MMdd"")",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.004s,PASSED
"Statement - dateHour = mydate.format(""HHmmss"")",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.001s,PASSED
"Statement - x = ""_date_"" + formattedDate + ""_time_"" + dateHour",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.001s,PASSED
"Statement - title = ""Automated test was executed"" + x",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.000s,PASSED
"Statement - authors_text = ""Text from authors Text from authors Text from authors Text from authors Text from authors Text from authors Text from authors Text from authors Text from authors """,Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.001s,PASSED
"Statement - youtube = ""https://youtu.be/2VjmdTtcEQE""",Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.001s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:16,0.192s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:21:16,2018-04-03 10:21:17,0.984s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-03 10:21:17,2018-04-03 10:21:18,0.322s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:21:18,2018-04-03 10:21:18,0.207s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-03 10:21:18,2018-04-03 10:21:22,4.182s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-03 10:21:22,2018-04-03 10:21:24,2.041s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:21:24,2018-04-03 10:21:24,0.167s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-03 10:21:24,2018-04-03 10:21:26,1.384s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-03 10:21:26,2018-04-03 10:21:28,2.004s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:21:28,2018-04-03 10:21:33,5.708s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-03 10:21:33,2018-04-03 10:21:36,3.003s,PASSED
switchToWindowTitle,Chrome 65.0.3325.181,,2018-04-03 10:21:36,2018-04-03 10:21:37,0.069s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-04-03 10:21:37,2018-04-03 10:21:37,0.058s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:21:37,2018-04-03 10:21:37,0.124s,PASSED
click,Chrome 65.0.3325.181,,2018-04-03 10:21:37,2018-04-03 10:21:37,0.174s,PASSED
